ID,Handle,Title,Body HTML,Vendor,Type,Tags,Created At,Updated At,Status,Image Src,Image Position,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Barcode,Variant Image,Variant Price,Variant Compare At Price,Variant Inventory Qty,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: product.Geschlecht [single_line_text_field],Metafield: product.Marke [single_line_text_field],Metafield: product.Altersgruppe [single_line_text_field],Metafield: product.Modell [single_line_text_field],Metafield: product.IntroDE [multi_line_text_field],Metafield: product.DescriptionDE [multi_line_text_field],Metafield: product.FeaturesDE [multi_line_text_field],Metafield: product.Material [multi_line_text_field],Metafield: product.Innenmaterial [multi_line_text_field],Metafield: product.Sohle [multi_line_text_field],Metafield: product.Innensohle [multi_line_text_field],Metafield: product.1Kategorie [single_line_text_field],Metafield: product.2Erlebnisbereich [single_line_text_field],Metafield: product.3Hauptgruppe [single_line_text_field],Metafield: product.4Untergruppe [single_line_text_field],Metafield: product.Produktbereich [single_line_text_field],Metafield: product.Produktgruppe [single_line_text_field],Metafield: product.Produktart [single_line_text_field]
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,"<p>Dieses Armband ist nicht nur stilvoll, sondern auch aus 100 % Edelstahl gefertigt, was es bequem und modisch macht.</p>",ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-5.jpg?v=1704956062,1,44156779430104,Farbe,black,Grösse,one size,MBT863-black-one size,7612136086525,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-5.jpg?v=1704956062,34.99,55,47,,,Unisex,ZOVOZ,Erwachsen,BGI,Herrenarmband aus rostfreiem Stahl,"Dieses Armband ist nicht nur stilvoll, sondern auch aus 100 % Edelstahl gefertigt, was es bequem und modisch macht.",,,,,,Nonfood,Accessoires & Mode,Schmuck,Armbänder,Accessoires & Mode,Schmuck,Armband
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-1.jpg?v=1704956062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-3.jpg?v=1704956062,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-4.jpg?v=1704956062,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-2.jpg?v=1704956062,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-8.jpg?v=1704956062,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-6.jpg?v=1704956062,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-7.jpg?v=1704956062,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109514686680,zovoz-bgi-armband-mbt863,ZOVOZ BGI Armband,,ZOVOZ,Schmuck,"Bereich_Accessoires & Mode, highmargin, Marke_Zovoz, Produkteart_Schmuck, Typ_Herren; Typ_Damen;, ZOVcoll24",2023-12-01 10:47:02 +0100,2024-08-10 03:36:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/MBT863-Model-9.jpg?v=1704956062,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4e.jpg?v=1702460979,1,44181634777304,Farbe,Schwarz,Grösse,onesize,3208-C4-Schwarz-onesize,7612136085245,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4e.jpg?v=1702460979,49.99,89,21,,,Herren,ZOVOZ,Erwachsen,BRN,,,,,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen He/Uni,Freizeit & Mode,Brillen,Sonnenbrillen
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4a.jpg?v=1702460979,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4b.jpg?v=1702460979,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4c.jpg?v=1702460979,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4d.jpg?v=1702460979,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4f.jpg?v=1702460979,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119323033816,zovoz-brn-sonnenbrille-3208-c4,ZOVOZ BRN Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:01:05 +0100,2024-08-11 21:21:45 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/3208-C4g.jpg?v=1702460979,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,"<h2 class=""Polaris-Header-Title"" data-mce-fragment=""1"">ZOVOZ Sonnenbrille Dalith - im Outlet Sale</h2>
<div class=""Polaris-Bleed"" data-mce-fragment=""1"">
<div class=""Polaris-InlineStack"" data-mce-fragment=""1"">
<div class=""flex-1 overflow-hidden"" data-mce-fragment=""1"">
<div class=""react-scroll-to-bottom--css-zdbju-79elbk h-full"" data-mce-fragment=""1"">
<div class=""react-scroll-to-bottom--css-zdbju-1n7m0yu"" data-mce-fragment=""1"">
<div class=""flex flex-col text-sm pb-9"" data-mce-fragment=""1"">
<div data-testid=""conversation-turn-13"" class=""w-full text-token-text-primary"" data-mce-fragment=""1"">
<div class=""px-4 py-2 justify-center text-base md:gap-6 m-auto"" data-mce-fragment=""1"">
<div class=""flex flex-1 text-base mx-auto gap-3 md:px-5 lg:px-1 xl:px-5 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem] group final-completion"" data-mce-fragment=""1"">
<div class=""relative flex w-full flex-col agent-turn"" data-mce-fragment=""1"">
<div class=""flex-col gap-1 md:gap-3"" data-mce-fragment=""1"">
<div class=""flex flex-grow flex-col max-w-full"" data-mce-fragment=""1"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""70b8dd88-42f8-41ab-8819-6a56fba66838"" data-message-author-role=""assistant"" data-mce-fragment=""1"">
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Die ZOVOZ Sonnenbrille Dalith verkörpert Luxus und Raffinesse. Ihr einzigartiger Stil mit roségoldenen Metallrahmen und zarten, rosa Akzenten macht sie zu einem echten Blickfang. Die großen, sanft getönten Gläser bieten nicht nur optimalen UV-Schutz, sondern auch eine glamouröse Note für Ihr Outfit. Mit Details, die an hohe Juwelierskunst erinnern, ist dieses Accessoire mehr als eine Sonnenbrille – es ist ein Schmuckstück für Ihr Gesicht. Ob in der Stadt oder am Strand, die Dalith Sonnenbrille ist der perfekte Begleiter für ein stilbewusstes Auftreten.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_main_2.jpg?v=1710937918,1,44181638611160,Farbe,Rosa,Grösse,onesize,21052-2-Rosa-onesize,7612136098719,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_main_2.jpg?v=1710937918,79.99,119,23,,,Herren,ZOVOZ,Erwachsen,Dalith,,"Die ZOVOZ Sonnenbrille Dalith verkörpert Luxus und Raffinesse. Ihr einzigartiger Stil mit roségoldenen Metallrahmen und zarten, rosa Akzenten macht sie zu einem echten Blickfang. Die großen, sanft getönten Gläser bieten nicht nur optimalen UV-Schutz, sondern auch eine glamouröse Note für Ihr Outfit. Mit Details, die an hohe Juwelierskunst erinnern, ist dieses Accessoire mehr als eine Sonnenbrille – es ist ein Schmuckstück für Ihr Gesicht. Ob in der Stadt oder am Strand, die Dalith Sonnenbrille ist der perfekte Begleiter für ein stilbewusstes Auftreten.",,,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen He/Uni,Freizeit & Mode,Brillen,Sonnenbrillen
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_box2_2.jpg?v=1710937918,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_box_2.jpg?v=1710937918,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_box1_2.jpg?v=1710937918,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_back_2.jpg?v=1710937916,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_celabel_2.jpg?v=1710937915,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_front2_2.jpg?v=1710937915,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_front_2.jpg?v=1710937915,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119326539992,zovoz-dalith-sonnenbrille-21052-2,ZOVOZ Dalith Sonnenbrille,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO121223",2023-12-12 12:02:04 +0100,2024-08-10 17:07:16 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_rightside_2.jpg?v=1710937905,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111630581976,sigg-metis-birds-flasche-8971-6,Sigg Metis Birds Flasche,"<h1 class=""Polaris-Header-Title"" data-mce-fragment=""1"">Sigg Metis Birds Flasche 0.5l - im Outlet Sale</h1>
<div class=""flex-1 overflow-hidden"">
<div class=""react-scroll-to-bottom--css-zonje-79elbk h-full"">
<div class=""react-scroll-to-bottom--css-zonje-1n7m0yu"">
<div class=""flex flex-col text-sm pb-9"">
<div data-testid=""conversation-turn-7"" class=""w-full text-token-text-primary"">
<div class=""px-4 py-2 justify-center text-base md:gap-6 m-auto"">
<div class=""flex flex-1 text-base mx-auto gap-3 md:px-5 lg:px-1 xl:px-5 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem] group final-completion"">
<div class=""relative flex w-full flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex flex-grow flex-col max-w-full"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""cada395b-e226-47b5-b7ff-fcfc83a63497"" data-message-author-role=""assistant"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<p>Die SIGG Metis Birds Flasche vereint Funktionalität mit einem auffälligen Vogeldesign, das Ihre tägliche Hydratation zum stilvollen Erlebnis macht. Diese hochwertige Flasche hält Getränke bis zu 30 Stunden kalt und warm, perfekt für lange Tage im Büro oder Naturabenteuer. Das robuste Material garantiert Langlebigkeit, während die Isolierungstechnologie für optimale Temperaturkontrolle sorgt. Mit dem handlichen Verschluss und auslaufsicherem Design ist die Metis Birds Flasche Ihr zuverlässiger Partner. Jetzt in Ihrem SIGG-Sortiment!</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",Sigg,Trinkgeschirr,"Bereich_Küche & Bar, Marke_Sigg, Produkteart_Trinkgeschirr, SG051223, Typ_Herren; Typ_Damen;, WP0524",2023-12-05 16:19:13 +0100,2024-08-10 05:13:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/butilka-sigg-water-bottle-metis-sumatra-brids.jpg?v=1701849397,1,44163365437656,Farbe,Silber,Grösse,OneSize,8971.6-Silber-OneSize,7610465897164,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/butilka-sigg-water-bottle-metis-sumatra-brids.jpg?v=1701849397,19.99,37.9,21,,,Unisex,Sigg,Erwachsen,Metis Birds,,"Die SIGG Metis Birds Flasche vereint Funktionalität mit einem auffälligen Vogeldesign, das Ihre tägliche Hydratation zum stilvollen Erlebnis macht. Diese hochwertige Flasche hält Getränke bis zu 30 Stunden kalt und warm, perfekt für lange Tage im Büro oder Naturabenteuer. Das robuste Material garantiert Langlebigkeit, während die Isolierungstechnologie für optimale Temperaturkontrolle sorgt. Mit dem handlichen Verschluss und auslaufsicherem Design ist die Metis Birds Flasche Ihr zuverlässiger Partner. Jetzt in Ihrem SIGG-Sortiment!






",,,,,,Nonfood,Küche & Bar,Trinkgeschirr,Flaschen / Behälter / Kanister,Küche & Bar,Trinkgeschirr,"Flaschen, Behälter & Kanister"
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,"<h2 class=""Polaris-Header-Title"" data-mce-fragment=""1"">ZOVOZ Sonnenbrille Dalith - im Outlet Sale</h2>
<div class=""Polaris-Bleed"" data-mce-fragment=""1"">
<div class=""Polaris-InlineStack"" data-mce-fragment=""1"">
<div class=""flex-1 overflow-hidden"">
<div class=""react-scroll-to-bottom--css-zdbju-79elbk h-full"">
<div class=""react-scroll-to-bottom--css-zdbju-1n7m0yu"">
<div class=""flex flex-col text-sm pb-9"">
<div data-testid=""conversation-turn-13"" class=""w-full text-token-text-primary"">
<div class=""px-4 py-2 justify-center text-base md:gap-6 m-auto"">
<div class=""flex flex-1 text-base mx-auto gap-3 md:px-5 lg:px-1 xl:px-5 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem] group final-completion"">
<div class=""relative flex w-full flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex flex-grow flex-col max-w-full"">
<div class=""min-h-[20px] text-message flex flex-col items-start gap-3 whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 overflow-x-auto"" data-message-id=""70b8dd88-42f8-41ab-8819-6a56fba66838"" data-message-author-role=""assistant"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<p>Die ZOVOZ Sonnenbrille Dalith verkörpert Luxus und Raffinesse. Ihr einzigartiger Stil mit roségoldenen Metallrahmen und zarten, rosa Akzenten macht sie zu einem echten Blickfang. Die großen, sanft getönten Gläser bieten nicht nur optimalen UV-Schutz, sondern auch eine glamouröse Note für Ihr Outfit. Mit Details, die an hohe Juwelierskunst erinnern, ist dieses Accessoire mehr als eine Sonnenbrille – es ist ein Schmuckstück für Ihr Gesicht. Ob in der Stadt oder am Strand, die Dalith Sonnenbrille ist der perfekte Begleiter für ein stilbewusstes Auftreten.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_main.jpg?v=1710844571,1,44560167731416,Farbe,Rosa,Grösse,OneSize,21052-2-Rosa-OneSize,7612136098719,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_main.jpg?v=1710844571,79.99,119,23,,,Herren,ZOVOZ,Erwachsen,Dalith,,"Die ZOVOZ Sonnenbrille Dalith verkörpert Luxus und Raffinesse. Ihr einzigartiger Stil mit roségoldenen Metallrahmen und zarten, rosa Akzenten macht sie zu einem echten Blickfang. Die großen, sanft getönten Gläser bieten nicht nur optimalen UV-Schutz, sondern auch eine glamouröse Note für Ihr Outfit. Mit Details, die an hohe Juwelierskunst erinnern, ist dieses Accessoire mehr als eine Sonnenbrille – es ist ein Schmuckstück für Ihr Gesicht. Ob in der Stadt oder am Strand, die Dalith Sonnenbrille ist der perfekte Begleiter für ein stilbewusstes Auftreten.






",,,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen He/Uni,Freizeit & Mode,Brillen,Sonnenbrillen
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_box2.jpg?v=1710844571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_box1.jpg?v=1710844571,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_back.jpg?v=1710844571,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_box.jpg?v=1710844569,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_celabel.jpg?v=1710844569,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_front2.jpg?v=1710844569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_front.jpg?v=1710844569,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231345455320,zovoz-sonnenbrille-dalith-21052-2,ZOVOZ Sonnenbrille Dalith,,ZOVOZ,,"Bereich_Freizeit / Mode, highmargin, Marke_Zovoz, Produkteart_Brillen, Typ_Herren, ZO190324",2024-03-19 10:31:56 +0100,2024-08-09 05:18:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/ZOVOZ_21052-2_rightside.jpg?v=1710844538,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
